ID,TARGET
563179697,0.6943053977107116
733976875,0.692211428896838
86160972,0.680721315506148
711893965,0.6806806418415777
723439095,0.6779646405810221
810793307,0.6768847079450567
1152507849,0.6737229654557677
510936863,0.6726610608296406
564289301,0.670482276848839
565079568,0.6700400333530911
512643670,0.6698958531053644
620331395,0.6680456260271169
3151985522,0.6676335586546949
819235510,0.6663204406516392
561693704,0.6653470924199938
526103633,0.664788190787639
436614240,0.6622588076061585
8444206626,0.6602299339350248
1154028017,0.6587658634579023
582424385,0.6587051237574272
1150421291,0.6572336691188253
511669556,0.6566310911658311
512043455,0.6545673087147011
3151576209,0.6534112873696626
1153566067,0.6532730000214032
582436142,0.6530817623888119
449283193,0.6520491337158483
568856012,0.6508408707381634
516118284,0.6488145066838279
395375961,0.6482955401736463
46887836,0.6448286716608699
5113467735,0.6444292355163311
59686771,0.6435166428323676
336103617,0.6434302585267473
528547268,0.6409265255846746
578939767,0.6408437885535024
566218895,0.6406039891053399
523548380,0.6402906445335933
363746172,0.639542334289952
519926644,0.6390637182830581
1045132343,0.6390070340693526
734441518,0.6375538740119698
1139162153,0.6373606862939838
514682792,0.637302779253487
360045233,0.6366978214724447
54526452,0.636069041321654
438504201,0.6357695332695891
5385645125,0.6344057835231621
3151539269,0.634083806436096
5384615418,0.6340064172318408
610856881,0.6335877947458763
346051587,0.6332139424922013
6165094840,0.6313685981307906
521402244,0.6310979680415365
1152716639,0.6310824423608625
756649129,0.6308486190684347
450909352,0.6308181832916439
1152303134,0.6298228186910602
1144083011,0.6295557113486603
5390178618,0.6290270282359859
416306762,0.6287418270381049
528890464,0.6285165099023134
1154234454,0.6273652791999962
813070174,0.6273578871733371
1423285814,0.6271244363951789
1153891548,0.6270935621156594
633998239,0.6267030138250487
733710308,0.6264648500302601
439194191,0.6257075069399891
582683902,0.6254881909984379
514095241,0.6250723476098798
818868343,0.6249445263197998
511839022,0.6249401641411663
449920589,0.6247583133072812
570862528,0.6239059828803112
370459332,0.6237835429922509
45915677,0.6236996175438351
105942024,0.6236532063174665
814048188,0.6232910900565523
578501038,0.622838977791632
1016746696,0.6226013228902801
5115265281,0.6221231371228135
563340963,0.6220581410125129
582969417,0.6214386772979287
582650010,0.6212072579064015
566371983,0.6211638225321188
814196187,0.6210821399990061
511650721,0.6210532814485095
366877564,0.6206786886341106
644170649,0.6203754023470399
336155417,0.6200657015371672
632761835,0.6196044316419198
7402744617,0.6195743890343155
5112861998,0.6194334127046162
1153047180,0.6193502585134996
612315162,0.6187515010148273
332010181,0.6177487718385785
433755216,0.6176416150615706
1152431834,0.6175446808213434
438747722,0.6171699312200211
344990177,0.6171163484733537
571939666,0.6167566679738857
1154124801,0.6164491650656596
1427253583,0.6162961709525454
1152703192,0.6159774855071787
3112256693,0.6159314250351767
1069416418,0.6151924966877405
1032566301,0.6151093113231346
529949657,0.6151067910265824
712166774,0.614950847215507
345851220,0.614930126288153
55877519,0.614853107457409
569594259,0.6148528397556875
449916531,0.6147640034026551
6414173630,0.6143992481390184
575013014,0.6143133159171031
518915241,0.6142551382297664
1153198790,0.6141601746725266
376299243,0.6140938214776618
1154345268,0.6138062436966785
577154676,0.6137262095732574
1142795651,0.6132433102595052
5112989915,0.6131867401919132
758392397,0.6130210092757471
565160238,0.6125645687590979
816763403,0.6124481310121676
1153923500,0.6120765362637602
1143734852,0.6119036343774057
3151634423,0.6117283573341902
1153292504,0.6115275851068752
1153087138,0.6114934820705545
633938794,0.6110342671503041
3117898051,0.6108646057087652
1153249755,0.6108456959422495
590849069,0.6107884655833055
10414156179,0.6106119442790034
1154297091,0.6106092378472571
595919899,0.6099909755708205
5123586645,0.609885225346186
576962798,0.6090490149194604
5105112365,0.6087601136233198
512644714,0.6087396837992648
753840461,0.6086290163815252
3151414462,0.608573411494578
5298738199,0.6082802817580512
514413467,0.608075627755452
1143872238,0.6080167624444178
1153063083,0.6080048651619187
7396155145,0.6078988921383958
518570924,0.6078577986141434
736365310,0.6074861406721228
1150678066,0.6073678254488796
635208844,0.6073585663034559
87651171,0.6073282913583464
750782133,0.6073247552808019
499933096,0.6069918717901304
7401065239,0.6069517002783631
450070495,0.6068523627174496
5124369917,0.6067634960940568
587529792,0.6063248176949545
522084553,0.6062536886097472
424882917,0.6060817612025687
5417863967,0.606060641331587
5409945231,0.6060226648069397
1153751776,0.605958305840443
520279021,0.6059036661426659
1152328329,0.6054398861735941
1154420441,0.6054313845523144
528572837,0.6052660181903571
1153090406,0.6046935705175399
84493725,0.6040665726088625
5102343435,0.6039805592460962
56195077,0.6039179181404095
755571740,0.6038147809890717
361453145,0.6035138661984562
578871907,0.6034240808423044
1154047992,0.6031527137300555
5104829337,0.6025470461057274
810496230,0.6025350721799997
323036922,0.602532195944952
564127271,0.602344571144459
5392935319,0.6023234527035971
131704412,0.6019194208761489
5101836915,0.6017557885425376
10436924517,0.6015402183339977
520990537,0.6014793745807248
445463076,0.6014104268910409
334368647,0.6012546910413853
1153607357,0.6011689053967925
166750515,0.6010476412463733
451289462,0.6009425540327518
1148053641,0.6008537840811686
7386214381,0.6008488326931705
1152302720,0.6008459990185978
1153125864,0.6007589972537645
582514138,0.6007343751054425
1034594407,0.6002611650987545
565226960,0.6002177986717692
345002095,0.6002008408317249
1152840938,0.5999606985598638
485818692,0.5994602626860697
10445252561,0.599368961346106
6441099978,0.5993655641084885
469207852,0.5993629634835521
3151546255,0.5992021891959928
1065874242,0.5989696390413544
635869943,0.5989680161027142
567070340,0.5987199184816369
1127395753,0.5986158408441657
568309759,0.598470918780476
7394092536,0.5983037755449214
87637330,0.5981262430331823
445994177,0.5980547424931132
4438101754,0.5980350975117098
5214027531,0.59801878372519
439544845,0.5979994264547147
132129533,0.5978996946134101
1152951850,0.5977008438081254
1143670997,0.597629895574441
1153249256,0.59741135985752
1135289763,0.5973914341216697
1064475087,0.5972204513347988
1147219588,0.5970973338722692
1016731443,0.5968976903839044
112330145,0.5968154195935955
5123983866,0.5966475832447717
512901130,0.5964426033885044
1011423264,0.5964241735502798
1037715907,0.5964239112308511
635789633,0.5963430913104584
593644215,0.596330429863386
446963666,0.5961192204400818
564057010,0.5960121724176246
1143220740,0.5958920162037236
745510344,0.595732182735886
7403368032,0.5954761290504494
519600888,0.5953807745078943
1154145788,0.5953548118109288
1153162758,0.5951793797410923
3151550910,0.594991537654611
88183164,0.5949213063606502
84745839,0.5948897806881703
56556934,0.5948867627602415
584877512,0.5947401886598326
825981232,0.5947296185302743
1153051762,0.5943458994699667
1410135924,0.5942774717186136
748814591,0.593949019112755
365812885,0.593940218815379
360508084,0.5938595732870078
593760173,0.5937973932035124
1220157010,0.5937837665307999
520615929,0.5937018489080212
736903032,0.5934693501541622
467945455,0.5933175979809497
1060033697,0.5933028386697521
562189951,0.5931558871178622
526825768,0.593147078520372
1153386087,0.5930257662551394
3151408658,0.5928579761988689
1153723971,0.5927908738550851
8417948819,0.5927450077530527
1154207262,0.5927442048933081
596599353,0.5926592062702397
760272700,0.59263195779466
57678941,0.5925383389021083
1153890894,0.5924865633742128
4412307293,0.5922631917954242
1034961977,0.5920689637904246
1440396789,0.5918094113481247
1139792020,0.5917769790106578
5113754912,0.5917210256825277
715523062,0.591685236120084
562912496,0.591475546774458
596213129,0.5911525738969757
473975477,0.5911389671320314
1296604563,0.5910315269929023
435317470,0.5909424097493732
566277848,0.5909078746060294
57689647,0.5909077492659399
332736164,0.5907461021619568
815311519,0.5906375535536139
89393028,0.590632409103048
623629187,0.5903708541625167
632925832,0.5898997442741941
5429038234,0.5898971295866838
590473460,0.5898163548978377
108357712,0.5897953429375629
453218322,0.5895835311129431
1153764594,0.5894824350277229
87654334,0.589354591638746
335840898,0.5892655677951905
1148360598,0.5892571455264757
569751203,0.589247019331427
1153112189,0.5891165825134453
522094512,0.5889438405251223
573441837,0.5888343065782132
567077352,0.5887760764756238
1413131364,0.588645897986957
56684156,0.588538773620438
1152831337,0.588283762400869
758671139,0.5879975359092601
590608061,0.5879683243164887
1407653308,0.5878001086407475
732309314,0.587709171195127
1047916304,0.5877077183085676
528895168,0.5876819883125595
88027398,0.5874021907155237
1153839564,0.5873500723046233
726664212,0.587245095903031
571173630,0.5872289000601589
819079689,0.5870560299620498
828763843,0.5870366631627831
1152421286,0.5869677425606812
311975374,0.5868042848575491
59495678,0.586735472207893
362584869,0.5867097792638133
719633810,0.586563003644075
329067409,0.5865149608955639
1410531043,0.5864987666728043
438418170,0.586440312328489
817713524,0.5864067736740745
754565999,0.58635504284363
753140782,0.5863066552783213
575189010,0.5862754124444793
1152276538,0.5862286498144329
58057062,0.5862123256052308
434406459,0.5856226045719095
479516691,0.5855315226958758
564056152,0.5854777666398975
3114131128,0.5851127920136617
76240696,0.5850073900735974
461287067,0.5849842010696076
8299858791,0.5848550778849955
590511178,0.5845851503749724
566170055,0.5842081008286556
454365266,0.5842049317027563
5121750940,0.5840572595982897
758523498,0.584042891598318
10151817084,0.584012722125701
1153059263,0.5839818341642574
822728850,0.5839026858244414
596195161,0.5836919006657305
1032831465,0.583355091926857
565995888,0.5833530573093408
389846569,0.5831204938921157
64969733,0.5830701748862864
1394389603,0.583031476655782
429631484,0.5828117895300591
439542288,0.5827000972561897
430114453,0.5826877696866493
440412820,0.5826700020254001
1410726659,0.5826468647950861
1152920177,0.5826312114901827
4108809681,0.5822845666149589
370524260,0.5820190308655987
636316988,0.5818492448283081
1154321833,0.5818370713477643
1047147990,0.5816343589531499
56540663,0.5812840744497683
7407877450,0.5811829516775923
10448301772,0.58111418880257
450026137,0.5810144009381231
3151440964,0.5810069344435836
520270247,0.5809344470852987
7220398084,0.5808094983600164
311978981,0.5807767349544566
3421801115,0.5807290635212916
433807947,0.5807264141265607
629976795,0.580660025850058
574801076,0.580579636390275
366970751,0.5805689024650956
525423228,0.5804508253569057
436607771,0.5804235146389691
5410841674,0.5803052165671062
577070620,0.5800691406723583
1154266545,0.5800454821759992
332855277,0.5799626803505473
86339643,0.5798745255579637
1152627591,0.579873604330533
55703331,0.579823908389932
1143366248,0.5797942527115038
5121156676,0.5797576467294131
5104696094,0.5797190679503171
443520575,0.5796740130162202
58056703,0.5796357970827429
648628780,0.5795678460519792
1034299186,0.5794887502776177
572328723,0.5794708195224374
10402639433,0.5792851851213567
722889733,0.5792776268487495
456715981,0.5789158648595496
434268079,0.5785638706909225
564448481,0.5784619575858369
1020750148,0.5783519878894001
519314692,0.5783311936149768
88446455,0.5779802699856773
1147954381,0.5779211019095839
86417612,0.5778921282923664
4111722578,0.5778579787838577
345144557,0.5776564816680586
486029772,0.5775264284428749
823330362,0.5774278941045875
10450291214,0.5774249568450989
5422719096,0.5773787424088451
623062987,0.5773302950266168
567501645,0.5773126366943772
3152084659,0.5767502717411626
17802097,0.5767285051020288
1389315513,0.5766881373773265
8423128832,0.5766355711640773
75140732,0.576528668727132
821475601,0.576510153131603
820018657,0.5764655815347969
1129756955,0.5763277229300292
361583747,0.5763234271367113
810721079,0.5763154516807774
5102455302,0.5761247501513654
563009406,0.5761206404415837
566237064,0.5761197498892543
435160918,0.5760613321789225
575375633,0.5759626967533044
527475785,0.5759199285545991
561895328,0.5757514503703406
1137465558,0.5756175947305519
1035717325,0.5754666718472421
4396727040,0.5754180827055966
1037152446,0.5753782878727053
1397997544,0.5753688689552957
561803446,0.5752797750880823
445825491,0.5752269770033815
1153834084,0.57507466891601
567358063,0.5750681807810825
77761557,0.5750483112338179
371826472,0.5749580943578351
810870638,0.5749417965130373
570916800,0.57485435461173
515794374,0.5748309027389231
713544291,0.5748080679031307
5413697713,0.5747570156230666
346176203,0.574640041003856
432788575,0.5745234871462861
1443354955,0.5745043103353855
443373088,0.574480344260578
88450676,0.5744496352925949
572230403,0.5742862154934617
89101739,0.574248431808164
748175393,0.5742451368197252
16432623,0.5742232830031117
576481176,0.5741613707987524
1153250796,0.5740861810347444
825991011,0.5738372102418144
3152250286,0.5737150926430562
813964165,0.5737108827785736
3151812649,0.5736503916312881
821696103,0.5736491829774195
596482296,0.5735681912710425
1147902738,0.5735535042794238
570899581,0.5735160445032009
8437784040,0.5734693799105967
561807417,0.5734547146506634
7445390071,0.5733593971911365
732818709,0.5733412209843031
3100821720,0.5732509077184132
410450328,0.5731888128955169
434416223,0.5731856021946855
1011258304,0.5730999584161406
811595361,0.5729436291318701
5119798696,0.5729185637679124
1152282508,0.5727079151677522
360571667,0.5726504108447535
815315050,0.5725454610896761
57032126,0.5724908260138413
758628880,0.5724776880184492
819420038,0.5723245808097113
4108669990,0.5722126915313275
5123410538,0.5720627292311894
3114422716,0.5720520991082627
453086075,0.5716718483799844
87913895,0.5715969078734907
596174325,0.571545011733351
3151557771,0.5715104845397474
5417461086,0.5714774779441774
8428094677,0.5713010660816362
750744055,0.5712894105643562
528563450,0.5712542575952397
1148658284,0.5712458854438947
4381436499,0.5711934799899803
7397727075,0.5710676774057094
1149101299,0.571028697027916
1150480269,0.5710115084573321
123751148,0.5706652215234811
3116293436,0.5705537805220307
563415369,0.57050644349249
155062974,0.5704287676480863
746852513,0.5703774591049765
3151653265,0.5703580484967895
739111536,0.5702094365376632
3151510561,0.5701738085413578
442789178,0.570126223536793
1020526497,0.8386568376145463
1380239191,0.8378092263450074
1146057651,0.8252632239238252
5119531456,0.8231621720434176
5297636041,0.8226286706120124
10154173096,0.8200708871434504
5124197749,0.8064738538823968
467834846,0.8001593745180183
1147763272,0.7986809131624617
1050020461,0.7958024999159754
10381565875,0.7952905898067558
460948637,0.7915636939820612
8451369883,0.7819228437004001
1037299950,0.7779537839504705
637852522,0.775649756207797
1034996028,0.7745409772229839
10124013267,0.7720791437462446
562147861,0.7690810505556936
8428404601,0.7689902636493785
5107627550,0.7675395853351299
746608625,0.7665405814658708
1020752030,0.7663924640886832
516474707,0.7633842036980242
4406432050,0.761108571010381
3114598167,0.7607317626506156
1022627031,0.7580851200043934
757417347,0.7563973663652619
1056759577,0.7559662273544292
1039979960,0.7548968566662224
3380103803,0.7545141293376897
1152807104,0.7524374790167077
3152054097,0.7505707441285081
10430387384,0.7476593560554212
1153546801,0.7475196645577344
744514537,0.7468121933847078
462292025,0.7464217742834115
815084541,0.7452608145945434
759600286,0.7452388646575603
755754910,0.7444201792636306
3101458107,0.741896492367505
810717340,0.7407479082759045
105363926,0.7401052102945854
7393844614,0.7383722100788048
590542633,0.7375401053115662
5124267589,0.7367831065057139
10428646178,0.7361217495060587
7212804058,0.7341898523452267
8164013236,0.7341086036652418
371775043,0.732186400832211
434035933,0.732078123432632
1032588751,0.7314761574184745
10150780791,0.7299676245500317
1020433176,0.7294808085745474
1140782166,0.7288220758121641
1144006556,0.7283945536913935
4428626765,0.7282776615285413
5110918562,0.7261710677968288
523552710,0.7248589657044424
3151770150,0.7231568599481194
621447730,0.7223264508322822
1144244863,0.720553199978302
643406307,0.7200561265625329
10165219189,0.7197786473363597
1036957725,0.7155453163462189
472632281,0.714952856567088
831189863,0.7147182864728122
828302552,0.7142472013593367
1297226454,0.7139607407081767
364805866,0.7139481643098713
1033056554,0.713870562234115
10134046027,0.7120113931145414
5111146470,0.7117166425365772
10448455414,0.7109645337079741
1033138258,0.7102862889442141
469236480,0.7093754384499843
4108746885,0.7080805037671656
1414435529,0.7055980802090284
131691876,0.7046870959167274
3381536076,0.7043924467563099
3406582998,0.7038178468967229
815696199,0.7033455297817919
721831184,0.7030895459920024
1153465103,0.7030765983097518
439780201,0.7027072334719474
366897354,0.7016440029797545
345839297,0.7012097891880645
1146809182,0.700832769668688
1413840662,0.700577690484434
1148327764,0.7002510666695055
59678702,0.6996517134347975
753857550,0.6993135308698116
826187626,0.6985306235376326
1046997994,0.6965792658938935
3404640404,0.6961403572784343
647425660,0.6954645418324608
1016577075,0.6944945429033048
6432080480,0.6932029760432736
3213736042,0.6920921167108839
634224676,0.6910427171106195
1142709423,0.6906368326368774
10154183800,0.6898092963284621
10154189661,0.6890901495504157
1143883736,0.6887627086180275
5383517696,0.688760502880354
1087345357,0.6879132037061618
1035259745,0.6877435746679738
433565247,0.6877274906271531
1137257584,0.6875679324769342
368131223,0.687502461973622
486218951,0.687118424425511
10110839673,0.6871072981939389
107180105,0.6868512455647644
369306730,0.6865941827608143
1153404129,0.6843348236382449
827266329,0.6843013834938665
1135941525,0.6839678375497267
1010712915,0.6837776111348617
1045868360,0.6834548739714035
7444432337,0.6830211521800985
596387501,0.682475189351645
1428904172,0.6820769687306205
1442327621,0.6817458352146563
745681192,0.680842816317265
89484680,0.6797400641640988
7403592626,0.6795516762539917
10151932375,0.6794923527188701
1141008451,0.6775832714363696
5102456605,0.6773647906515018
1040898302,0.6767973970217849
469992840,0.6767873911283642
3393578480,0.6762055680604179
5383507648,0.6756669952447767
421051445,0.675169153091019
1153899436,0.6751484893475719
1145891549,0.6749140681837251
4399014733,0.6748711595645339
449640345,0.6735240222298834
3213137986,0.672873828960329
811593820,0.6727991844578056
4430809956,0.6727136131055592
1125779128,0.6718711075295475
483671792,0.6696181864954458
5107741668,0.6688154625434842
491641503,0.6687380431803225
475604382,0.6681099045717488
450554208,0.6680574952430812
647209524,0.667290530908091
1380175456,0.6663325078017086
10384863349,0.6660015857786038
751020471,0.6655372571046576
1408029069,0.6651835396243556
1016238755,0.6639686737862229
1032828303,0.6633046320992834
1022929786,0.6632091349779617
369401595,0.6628706378644948
1031903991,0.6611913345711002
378032006,0.660002437840793
731963201,0.6598658554336372
647699049,0.6592874847720612
5118731310,0.659199549668341
458794756,0.6586187404763663
5118070215,0.6580325847067708
1051080666,0.6579954295822803
1434837285,0.6564667839492027
10152273008,0.6564049607931681
6386516802,0.6560373572338288
646497755,0.6558702781785367
1220969947,0.6537309623833962
415845062,0.6534382558636677
1438868168,0.6522569962193856
1010821307,0.6516912963666556
6419216413,0.650722876915974
1017160484,0.650682226494519
1042538326,0.6505101741960241
1143307627,0.6498297450216605
479347702,0.6498112548638839
530242762,0.6495552166609906
732554582,0.6494562442175527
632671364,0.6492001415168016
10298066193,0.6486407203930933
363744970,0.6484063505263845
4108947175,0.6483542224328251
1056970719,0.6481358100501282
4300185796,0.6480657087663886
88047687,0.6476331339677244
433747920,0.6470847891391134
1145432183,0.6468302259475167
387047113,0.6457670636039745
811442261,0.6450954170997751
1071729740,0.6443802402456504
5102079975,0.6443571840160727
752357597,0.6436530412143316
106417551,0.6429422784136922
3404159982,0.6421021483577504
1041402437,0.6409233394522241
10443469736,0.6404463354598623
1132387455,0.6399594712214411
523586104,0.6394293103899412
818724968,0.6394263962552204
734129222,0.6383770267636285
